id,condition,label,src,img
236,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_036_combined.png,allimgs/equal_present_00236.png
237,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_037_combined.png,allimgs/equal_present_00237.png
238,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_038_combined.png,allimgs/equal_present_00238.png
239,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_039_combined.png,allimgs/equal_present_00239.png
240,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_040_combined.png,allimgs/equal_present_00240.png
241,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_041_combined.png,allimgs/equal_present_00241.png
242,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_042_combined.png,allimgs/equal_present_00242.png
243,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_043_combined.png,allimgs/equal_present_00243.png
244,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_044_combined.png,allimgs/equal_present_00244.png
245,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_045_combined.png,allimgs/equal_present_00245.png
246,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_046_combined.png,allimgs/equal_present_00246.png
247,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_047_combined.png,allimgs/equal_present_00247.png
248,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_048_combined.png,allimgs/equal_present_00248.png
249,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_049_combined.png,allimgs/equal_present_00249.png
250,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_050_combined.png,allimgs/equal_present_00250.png
251,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_051_combined.png,allimgs/equal_present_00251.png
252,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_052_combined.png,allimgs/equal_present_00252.png
253,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_053_combined.png,allimgs/equal_present_00253.png
254,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_054_combined.png,allimgs/equal_present_00254.png
255,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_055_combined.png,allimgs/equal_present_00255.png
256,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_056_combined.png,allimgs/equal_present_00256.png
257,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_057_combined.png,allimgs/equal_present_00257.png
258,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_058_combined.png,allimgs/equal_present_00258.png
259,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_059_combined.png,allimgs/equal_present_00259.png
260,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_060_combined.png,allimgs/equal_present_00260.png
261,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_061_combined.png,allimgs/equal_present_00261.png
262,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_062_combined.png,allimgs/equal_present_00262.png
263,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_063_combined.png,allimgs/equal_present_00263.png
264,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_064_combined.png,allimgs/equal_present_00264.png
265,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_065_combined.png,allimgs/equal_present_00265.png
266,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_066_combined.png,allimgs/equal_present_00266.png
267,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_067_combined.png,allimgs/equal_present_00267.png
268,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_068_combined.png,allimgs/equal_present_00268.png
269,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_069_combined.png,allimgs/equal_present_00269.png
270,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_070_combined.png,allimgs/equal_present_00270.png
271,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_071_combined.png,allimgs/equal_present_00271.png
272,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_072_combined.png,allimgs/equal_present_00272.png
273,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_073_combined.png,allimgs/equal_present_00273.png
274,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_074_combined.png,allimgs/equal_present_00274.png
275,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_075_combined.png,allimgs/equal_present_00275.png
276,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_076_combined.png,allimgs/equal_present_00276.png
277,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_077_combined.png,allimgs/equal_present_00277.png
278,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_078_combined.png,allimgs/equal_present_00278.png
279,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_079_combined.png,allimgs/equal_present_00279.png
280,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_080_combined.png,allimgs/equal_present_00280.png
281,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_081_combined.png,allimgs/equal_present_00281.png
282,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_082_combined.png,allimgs/equal_present_00282.png
283,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_083_combined.png,allimgs/equal_present_00283.png
284,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_084_combined.png,allimgs/equal_present_00284.png
285,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_085_combined.png,allimgs/equal_present_00285.png
286,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_086_combined.png,allimgs/equal_present_00286.png
287,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_087_combined.png,allimgs/equal_present_00287.png
288,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_088_combined.png,allimgs/equal_present_00288.png
289,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_089_combined.png,allimgs/equal_present_00289.png
290,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_090_combined.png,allimgs/equal_present_00290.png
291,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_091_combined.png,allimgs/equal_present_00291.png
292,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_092_combined.png,allimgs/equal_present_00292.png
293,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_093_combined.png,allimgs/equal_present_00293.png
294,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_094_combined.png,allimgs/equal_present_00294.png
295,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_095_combined.png,allimgs/equal_present_00295.png
296,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_096_combined.png,allimgs/equal_present_00296.png
297,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_097_combined.png,allimgs/equal_present_00297.png
298,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_098_combined.png,allimgs/equal_present_00298.png
299,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_099_combined.png,allimgs/equal_present_00299.png
300,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_100_combined.png,allimgs/equal_present_00300.png
301,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_101_combined.png,allimgs/equal_present_00301.png
302,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_102_combined.png,allimgs/equal_present_00302.png
303,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_103_combined.png,allimgs/equal_present_00303.png
304,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_104_combined.png,allimgs/equal_present_00304.png
305,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_105_combined.png,allimgs/equal_present_00305.png
306,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_106_combined.png,allimgs/equal_present_00306.png
307,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_107_combined.png,allimgs/equal_present_00307.png
308,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_108_combined.png,allimgs/equal_present_00308.png
309,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_109_combined.png,allimgs/equal_present_00309.png
310,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_110_combined.png,allimgs/equal_present_00310.png
311,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_111_combined.png,allimgs/equal_present_00311.png
312,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_112_combined.png,allimgs/equal_present_00312.png
313,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_113_combined.png,allimgs/equal_present_00313.png
314,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_114_combined.png,allimgs/equal_present_00314.png
315,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_115_combined.png,allimgs/equal_present_00315.png
316,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_116_combined.png,allimgs/equal_present_00316.png
317,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_117_combined.png,allimgs/equal_present_00317.png
318,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_118_combined.png,allimgs/equal_present_00318.png
319,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_119_combined.png,allimgs/equal_present_00319.png
320,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_120_combined.png,allimgs/equal_present_00320.png
321,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_121_combined.png,allimgs/equal_present_00321.png
322,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_122_combined.png,allimgs/equal_present_00322.png
323,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_123_combined.png,allimgs/equal_present_00323.png
324,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_124_combined.png,allimgs/equal_present_00324.png
325,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_125_combined.png,allimgs/equal_present_00325.png
326,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_126_combined.png,allimgs/equal_present_00326.png
327,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_127_combined.png,allimgs/equal_present_00327.png
328,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_128_combined.png,allimgs/equal_present_00328.png
329,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_129_combined.png,allimgs/equal_present_00329.png
330,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_130_combined.png,allimgs/equal_present_00330.png
331,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_131_combined.png,allimgs/equal_present_00331.png
332,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_132_combined.png,allimgs/equal_present_00332.png
333,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_133_combined.png,allimgs/equal_present_00333.png
334,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_134_combined.png,allimgs/equal_present_00334.png
335,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_135_combined.png,allimgs/equal_present_00335.png
336,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_136_combined.png,allimgs/equal_present_00336.png
337,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_137_combined.png,allimgs/equal_present_00337.png
338,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_138_combined.png,allimgs/equal_present_00338.png
339,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_139_combined.png,allimgs/equal_present_00339.png
340,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_140_combined.png,allimgs/equal_present_00340.png
341,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_141_combined.png,allimgs/equal_present_00341.png
342,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_142_combined.png,allimgs/equal_present_00342.png
343,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_143_combined.png,allimgs/equal_present_00343.png
344,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_144_combined.png,allimgs/equal_present_00344.png
345,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_145_combined.png,allimgs/equal_present_00345.png
346,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_146_combined.png,allimgs/equal_present_00346.png
347,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_147_combined.png,allimgs/equal_present_00347.png
348,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_148_combined.png,allimgs/equal_present_00348.png
349,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_149_combined.png,allimgs/equal_present_00349.png
350,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_150_combined.png,allimgs/equal_present_00350.png
351,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_151_combined.png,allimgs/equal_present_00351.png
352,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_152_combined.png,allimgs/equal_present_00352.png
353,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_153_combined.png,allimgs/equal_present_00353.png
354,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_154_combined.png,allimgs/equal_present_00354.png
355,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_155_combined.png,allimgs/equal_present_00355.png
356,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_156_combined.png,allimgs/equal_present_00356.png
357,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_157_combined.png,allimgs/equal_present_00357.png
358,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_158_combined.png,allimgs/equal_present_00358.png
359,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_159_combined.png,allimgs/equal_present_00359.png
360,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_160_combined.png,allimgs/equal_present_00360.png
361,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_161_combined.png,allimgs/equal_present_00361.png
362,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_162_combined.png,allimgs/equal_present_00362.png
363,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_163_combined.png,allimgs/equal_present_00363.png
364,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_164_combined.png,allimgs/equal_present_00364.png
365,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_165_combined.png,allimgs/equal_present_00365.png
366,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_166_combined.png,allimgs/equal_present_00366.png
367,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_167_combined.png,allimgs/equal_present_00367.png
368,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_168_combined.png,allimgs/equal_present_00368.png
369,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_169_combined.png,allimgs/equal_present_00369.png
370,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_170_combined.png,allimgs/equal_present_00370.png
371,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_171_combined.png,allimgs/equal_present_00371.png
372,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_172_combined.png,allimgs/equal_present_00372.png
373,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_173_combined.png,allimgs/equal_present_00373.png
374,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_174_combined.png,allimgs/equal_present_00374.png
375,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_175_combined.png,allimgs/equal_present_00375.png
376,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_176_combined.png,allimgs/equal_present_00376.png
377,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_177_combined.png,allimgs/equal_present_00377.png
378,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_178_combined.png,allimgs/equal_present_00378.png
379,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_179_combined.png,allimgs/equal_present_00379.png
380,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_180_combined.png,allimgs/equal_present_00380.png
381,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_181_combined.png,allimgs/equal_present_00381.png
382,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_182_combined.png,allimgs/equal_present_00382.png
383,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_183_combined.png,allimgs/equal_present_00383.png
384,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_184_combined.png,allimgs/equal_present_00384.png
385,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_185_combined.png,allimgs/equal_present_00385.png
386,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_186_combined.png,allimgs/equal_present_00386.png
387,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_187_combined.png,allimgs/equal_present_00387.png
388,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_188_combined.png,allimgs/equal_present_00388.png
389,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_189_combined.png,allimgs/equal_present_00389.png
390,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_190_combined.png,allimgs/equal_present_00390.png
391,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_191_combined.png,allimgs/equal_present_00391.png
392,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_192_combined.png,allimgs/equal_present_00392.png
393,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_193_combined.png,allimgs/equal_present_00393.png
394,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_194_combined.png,allimgs/equal_present_00394.png
395,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_195_combined.png,allimgs/equal_present_00395.png
396,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_196_combined.png,allimgs/equal_present_00396.png
397,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_197_combined.png,allimgs/equal_present_00397.png
398,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_198_combined.png,allimgs/equal_present_00398.png
399,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_199_combined.png,allimgs/equal_present_00399.png
400,equal,present,perceptual_dataset_calibrated/equal/present/combined/equal_present_200_combined.png,allimgs/equal_present_00400.png
401,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_001_combined.png,allimgs/strong_absent_00401.png
402,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_002_combined.png,allimgs/strong_absent_00402.png
403,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_003_combined.png,allimgs/strong_absent_00403.png
404,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_004_combined.png,allimgs/strong_absent_00404.png
405,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_005_combined.png,allimgs/strong_absent_00405.png
406,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_006_combined.png,allimgs/strong_absent_00406.png
407,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_007_combined.png,allimgs/strong_absent_00407.png
408,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_008_combined.png,allimgs/strong_absent_00408.png
409,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_009_combined.png,allimgs/strong_absent_00409.png
410,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_010_combined.png,allimgs/strong_absent_00410.png
411,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_011_combined.png,allimgs/strong_absent_00411.png
412,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_012_combined.png,allimgs/strong_absent_00412.png
413,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_013_combined.png,allimgs/strong_absent_00413.png
414,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_014_combined.png,allimgs/strong_absent_00414.png
415,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_015_combined.png,allimgs/strong_absent_00415.png
416,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_016_combined.png,allimgs/strong_absent_00416.png
417,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_017_combined.png,allimgs/strong_absent_00417.png
418,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_018_combined.png,allimgs/strong_absent_00418.png
419,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_019_combined.png,allimgs/strong_absent_00419.png
420,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_020_combined.png,allimgs/strong_absent_00420.png
421,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_021_combined.png,allimgs/strong_absent_00421.png
422,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_022_combined.png,allimgs/strong_absent_00422.png
423,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_023_combined.png,allimgs/strong_absent_00423.png
424,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_024_combined.png,allimgs/strong_absent_00424.png
425,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_025_combined.png,allimgs/strong_absent_00425.png
426,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_026_combined.png,allimgs/strong_absent_00426.png
427,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_027_combined.png,allimgs/strong_absent_00427.png
428,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_028_combined.png,allimgs/strong_absent_00428.png
429,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_029_combined.png,allimgs/strong_absent_00429.png
430,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_030_combined.png,allimgs/strong_absent_00430.png
431,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_031_combined.png,allimgs/strong_absent_00431.png
432,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_032_combined.png,allimgs/strong_absent_00432.png
433,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_033_combined.png,allimgs/strong_absent_00433.png
434,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_034_combined.png,allimgs/strong_absent_00434.png
435,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_035_combined.png,allimgs/strong_absent_00435.png
436,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_036_combined.png,allimgs/strong_absent_00436.png
437,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_037_combined.png,allimgs/strong_absent_00437.png
438,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_038_combined.png,allimgs/strong_absent_00438.png
439,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_039_combined.png,allimgs/strong_absent_00439.png
440,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_040_combined.png,allimgs/strong_absent_00440.png
441,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_041_combined.png,allimgs/strong_absent_00441.png
442,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_042_combined.png,allimgs/strong_absent_00442.png
443,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_043_combined.png,allimgs/strong_absent_00443.png
444,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_044_combined.png,allimgs/strong_absent_00444.png
445,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_045_combined.png,allimgs/strong_absent_00445.png
446,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_046_combined.png,allimgs/strong_absent_00446.png
447,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_047_combined.png,allimgs/strong_absent_00447.png
448,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_048_combined.png,allimgs/strong_absent_00448.png
449,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_049_combined.png,allimgs/strong_absent_00449.png
450,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_050_combined.png,allimgs/strong_absent_00450.png
451,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_051_combined.png,allimgs/strong_absent_00451.png
452,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_052_combined.png,allimgs/strong_absent_00452.png
453,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_053_combined.png,allimgs/strong_absent_00453.png
454,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_054_combined.png,allimgs/strong_absent_00454.png
455,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_055_combined.png,allimgs/strong_absent_00455.png
456,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_056_combined.png,allimgs/strong_absent_00456.png
457,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_057_combined.png,allimgs/strong_absent_00457.png
458,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_058_combined.png,allimgs/strong_absent_00458.png
459,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_059_combined.png,allimgs/strong_absent_00459.png
460,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_060_combined.png,allimgs/strong_absent_00460.png
461,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_061_combined.png,allimgs/strong_absent_00461.png
462,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_062_combined.png,allimgs/strong_absent_00462.png
463,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_063_combined.png,allimgs/strong_absent_00463.png
464,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_064_combined.png,allimgs/strong_absent_00464.png
465,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_065_combined.png,allimgs/strong_absent_00465.png
466,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_066_combined.png,allimgs/strong_absent_00466.png
467,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_067_combined.png,allimgs/strong_absent_00467.png
468,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_068_combined.png,allimgs/strong_absent_00468.png
469,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_069_combined.png,allimgs/strong_absent_00469.png
470,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_070_combined.png,allimgs/strong_absent_00470.png
471,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_071_combined.png,allimgs/strong_absent_00471.png
472,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_072_combined.png,allimgs/strong_absent_00472.png
473,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_073_combined.png,allimgs/strong_absent_00473.png
474,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_074_combined.png,allimgs/strong_absent_00474.png
475,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_075_combined.png,allimgs/strong_absent_00475.png
476,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_076_combined.png,allimgs/strong_absent_00476.png
477,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_077_combined.png,allimgs/strong_absent_00477.png
478,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_078_combined.png,allimgs/strong_absent_00478.png
479,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_079_combined.png,allimgs/strong_absent_00479.png
